Time - Dev2/ai0,Voltage - Dev2/ai0
1.286,3.19256
1.287,3.19192
1.288,3.19176
1.289,3.19192
1.29,3.1916
1.291,3.19144
1.292,3.19111
1.293,3.19127
1.294,3.19079
1.295,3.19095
1.296,3.19127
1.297,3.19111
1.298,3.19079
1.299,3.19063
1.3,3.19063
1.301,3.19095
1.302,3.19111
1.303,3.19095
1.304,3.19063
1.305,3.19079
1.306,3.19079
1.307,3.19063
1.308,3.19047
1.309,3.19047
1.31,3.19063
1.311,3.19031
1.312,3.19031
1.313,3.19031
1.314,3.19047
1.315,3.19095
1.316,3.19095
1.317,3.19079
1.318,3.19111
1.319,3.19144
1.32,3.19176
1.321,3.19095
1.322,3.19111
1.323,3.19127
1.324,3.19095
1.325,3.19111
1.326,3.19047
1.327,3.19063
1.328,3.19063
1.329,3.19015
1.33,3.19063
1.331,3.19079
1.332,3.19031
1.333,3.19031
1.334,3.18999
1.335,3.19031
1.336,3.19031
1.337,3.18999
1.338,3.19047
1.339,3.18966
1.34,3.18999
1.341,3.18999
1.342,3.18999
1.343,3.19031
1.344,3.19015
1.345,3.18999
1.346,3.19015
1.347,3.19031
1.348,3.19063
1.349,3.19015
1.35,3.19031
1.351,3.19031
1.352,3.19047
1.353,3.19031
1.354,3.18999
1.355,3.19047
1.356,3.19031
1.357,3.19015
1.358,3.19031
1.359,3.18999
1.36,3.19047
1.361,3.18983
1.362,3.19063
1.363,3.19031
1.364,3.19031
1.365,3.19047
1.366,3.18999
1.367,3.18999
1.368,3.19047
1.369,3.19063
1.37,3.19047
1.371,3.19031
1.372,3.19047
1.373,3.19079
1.374,3.19047
1.375,3.19063
1.376,3.19079
1.377,3.19079
1.378,3.19095
1.379,3.19127
1.38,3.19095
1.381,3.19095
1.382,3.19144
1.383,3.19127
1.384,3.19127
1.385,3.19111
1.386,3.19144
1.387,3.19111
1.388,3.1916
1.389,3.1916
1.39,3.19127
1.391,3.1916
1.392,3.19144
1.393,3.1916
1.394,3.19144
1.395,3.19127
1.396,3.1916
1.397,3.19144
1.398,3.1916
1.399,3.1916
1.4,3.19176
1.401,3.19176
1.402,3.1924
1.403,3.19224
1.404,3.19224
1.405,3.19224
1.406,3.19192
1.407,3.19224
1.408,3.19208
1.409,3.19256
1.41,3.19224
1.411,3.19288
1.412,3.1924
1.413,3.1924
1.414,3.19272
1.415,3.19272
1.416,3.19256
1.417,3.19272
1.418,3.19305
1.419,3.19369
1.42,3.19385
1.421,3.19369
1.422,3.19337
1.423,3.19353
1.424,3.19401
1.425,3.19385
1.426,3.19369
1.427,3.19417
1.428,3.19433
1.429,3.19466
1.43,3.19433
1.431,3.19449
1.432,3.19514
1.433,3.19482
1.434,3.19562
1.435,3.19562
1.436,3.1953
1.437,3.19594
1.438,3.19594
1.439,3.19659
1.44,3.19659
1.441,3.19691
1.442,3.19723
1.443,3.19723
1.444,3.19707
1.445,3.19739
1.446,3.19804
1.447,3.19836
1.448,3.19868
1.449,3.19804
1.45,3.19852
1.451,3.19868
1.452,3.19868
1.453,3.19884
1.454,3.19916
1.455,3.19933
1.456,3.19965
1.457,3.19916
1.458,3.19981
1.459,3.19933
1.46,3.19981
1.461,3.20013
1.462,3.19965
1.463,3.20013
1.464,3.20077
1.465,3.20077
1.466,3.20013
1.467,3.19997
1.468,3.20013
1.469,3.20029
1.47,3.20013
1.471,3.20013
1.472,3.20061
1.473,3.20013
1.474,3.20029
1.475,3.19997
1.476,3.20045
1.477,3.20045
1.478,3.20061
1.479,3.20077
1.48,3.20077
1.481,3.2011
1.482,3.20094
1.483,3.2011
1.484,3.20094
1.485,3.20094
1.486,3.20094
1.487,3.20061
1.488,3.20094
1.489,3.20094
1.49,3.20094
1.491,3.20077
1.492,3.20061
