Time - Dev2/ai0,Voltage - Dev2/ai0
1.25,3.34553
1.251,3.34585
1.252,3.3465
1.253,3.3473
1.254,3.34763
1.255,3.34859
1.256,3.34859
1.257,3.34924
1.258,3.34891
1.259,3.34859
1.26,3.34843
1.261,3.34859
1.262,3.34795
1.263,3.34795
1.264,3.34666
1.265,3.34618
1.266,3.34585
1.267,3.34489
1.268,3.3436
1.269,3.34167
1.27,3.34022
1.271,3.33845
1.272,3.33748
1.273,3.33523
1.274,3.33233
1.275,3.32943
1.276,3.32605
1.277,3.3217
1.278,3.31848
1.279,3.31285
1.28,3.3085
1.281,3.30157
1.282,3.29449
1.283,3.28595
1.284,3.27549
1.285,3.2647
1.286,3.25327
1.287,3.24409
1.288,3.23233
1.289,3.21897
1.29,3.20609
1.291,3.19192
1.292,3.17421
1.293,3.15456
1.294,3.13411
1.295,3.10738
1.296,3.08098
1.297,3.05183
1.298,3.02542
1.299,2.99805
1.3,2.9586
1.301,2.90385
1.302,2.85506
1.303,2.81819
1.304,2.76505
1.305,2.71675
1.306,2.63431
1.307,2.51612
1.308,2.38634
1.309,2.28489
1.31,2.20149
1.311,2.0994
1.312,1.90296
1.313,1.65756
1.314,1.26339
1.315,0.745077
1.316,0.448161
1.317,0.472797
1.318,0.522068
1.319,0.597746
1.32,0.579229
1.321,0.350585
1.322,0.255263
1.323,0.244635
1.324,0.23272
1.325,0.159296
1.326,0.0955338
1.327,-0.000432231
1.328,-0.000593248
1.329,-0.000432231
1.33,-0.000754265
1.331,-0.000593248
1.332,-0.0010763
1.333,-0.000754265
1.334,-0.000915282
1.335,-0.000915282
1.336,-0.000915282
1.337,-0.000593248
1.338,-0.000915282
1.339,-0.000754265
1.34,-0.000271214
1.341,-0.000593248
1.342,-0.000432231
1.343,-0.000593248
1.344,-0.000593248
1.345,-0.000432231
1.346,-0.0010763
1.347,-0.000593248
1.348,-0.000593248
1.349,-0.000593248
1.35,-0.000593248
1.351,-0.000593248
1.352,-0.000593248
1.353,-0.000915282
1.354,-0.000915282
1.355,-0.000915282
1.356,-0.000593248
1.357,-0.000432231
1.358,-0.000754265
1.359,-0.000593248
1.36,-0.000432231
1.361,-0.000593248
1.362,-0.000432231
1.363,-0.000593248
1.364,-0.000754265
1.365,-0.000593248
1.366,-0.000432231
1.367,-0.000754265
1.368,-0.000593248
1.369,-0.000754265
1.37,-0.000432231
1.371,-0.000754265
1.372,-0.000432231
1.373,-0.000915282
1.374,-0.000593248
1.375,-0.000593248
1.376,-0.000754265
1.377,-0.000754265
1.378,-0.000593248
1.379,-0.000593248
1.38,-0.000593248
1.381,-0.000593248
1.382,-0.000754265
1.383,-0.000432231
1.384,-0.000915282
1.385,-0.000754265
